total_label|passport_label|con|con_label|connected_genvec
5.8-3.1.2.2.1.18|5.8-3.1.2.2.1|[ 3, 3 ]|[ 2B, 2B ]|[ ba, a, a, b^-2a ]
5.8-3.1.2.2.1.19|5.8-3.1.2.2.1|[ 3, 3 ]|[ 2B, 2B ]|[ ba, b, a, b^-2a ]
5.8-3.1.2.2.1.20|5.8-3.1.2.2.1|[ 3, 3 ]|[ 2B, 2B ]|[ ba, ba, a, a ]
5.8-3.1.2.2.1.21|5.8-3.1.2.2.1|[ 3, 3 ]|[ 2B, 2B ]|[ ba, b^-2, a, a ]
5.8-3.1.2.2.1.22|5.8-3.1.2.2.1|[ 3, 3 ]|[ 2B, 2B ]|[ ba, b^-2a, a, b^-2a ]
5.8-3.1.2.2.1.23|5.8-3.1.2.2.1|[ 3, 3 ]|[ 2B, 2B ]|[ ba, b^-1, a, b^-2a ]
5.8-3.1.2.2.1.24|5.8-3.1.2.2.1|[ 3, 3 ]|[ 2B, 2B ]|[ ba, b^-1a, a, a ]
5.8-3.1.2.2.1.25|5.8-3.1.2.2.1|[ 3, 3 ]|[ 2B, 2B ]|[ b^-2, b, a, a ]
5.8-3.1.2.2.1.26|5.8-3.1.2.2.1|[ 3, 3 ]|[ 2B, 2B ]|[ b^-2, ba, a, a ]
5.8-3.1.2.2.1.27|5.8-3.1.2.2.1|[ 3, 3 ]|[ 2B, 2B ]|[ b^-2, b^-1, a, a ]
5.8-3.1.2.2.1.28|5.8-3.1.2.2.1|[ 3, 3 ]|[ 2B, 2B ]|[ b^-2, b^-1a, a, a ]
5.8-3.1.2.2.1.29|5.8-3.1.2.2.1|[ 3, 3 ]|[ 2B, 2B ]|[ b^-2a, b, a, b^-2a ]
5.8-3.1.2.2.1.30|5.8-3.1.2.2.1|[ 3, 3 ]|[ 2B, 2B ]|[ b^-2a, ba, a, b^-2a ]
5.8-3.1.2.2.1.31|5.8-3.1.2.2.1|[ 3, 3 ]|[ 2B, 2B ]|[ b^-2a, b^-1, a, b^-2a ]
5.8-3.1.2.2.1.32|5.8-3.1.2.2.1|[ 3, 3 ]|[ 2B, 2B ]|[ b^-2a, b^-1a, a, b^-2a ]
5.8-3.1.2.2.1.33|5.8-3.1.2.2.1|[ 3, 3 ]|[ 2B, 2B ]|[ b^-1, Id(G), a, a ]
5.8-3.1.2.2.1.34|5.8-3.1.2.2.1|[ 3, 3 ]|[ 2B, 2B ]|[ b^-1, a, a, b^-2a ]
5.8-3.1.2.2.1.35|5.8-3.1.2.2.1|[ 3, 3 ]|[ 2B, 2B ]|[ b^-1, b, a, a ]
5.8-3.1.2.2.1.36|5.8-3.1.2.2.1|[ 3, 3 ]|[ 2B, 2B ]|[ b^-1, ba, a, b^-2a ]
5.8-3.1.2.2.1.37|5.8-3.1.2.2.1|[ 3, 3 ]|[ 2B, 2B ]|[ b^-1, b^-2, a, a ]
5.8-3.1.2.2.1.38|5.8-3.1.2.2.1|[ 3, 3 ]|[ 2B, 2B ]|[ b^-1, b^-2a, a, b^-2a ]
5.8-3.1.2.2.1.39|5.8-3.1.2.2.1|[ 3, 3 ]|[ 2B, 2B ]|[ b^-1, b^-1, a, a ]
5.8-3.1.2.2.1.40|5.8-3.1.2.2.1|[ 3, 3 ]|[ 2B, 2B ]|[ b^-1, b^-1a, a, b^-2a ]
5.8-3.1.2.2.1.41|5.8-3.1.2.2.1|[ 3, 3 ]|[ 2B, 2B ]|[ b^-1a, Id(G), a, a ]
5.8-3.1.2.2.1.42|5.8-3.1.2.2.1|[ 3, 3 ]|[ 2B, 2B ]|[ b^-1a, a, a, b^-2a ]
5.8-3.1.2.2.1.43|5.8-3.1.2.2.1|[ 3, 3 ]|[ 2B, 2B ]|[ b^-1a, b, a, b^-2a ]
5.8-3.1.2.2.1.44|5.8-3.1.2.2.1|[ 3, 3 ]|[ 2B, 2B ]|[ b^-1a, ba, a, a ]
5.8-3.1.2.2.1.45|5.8-3.1.2.2.1|[ 3, 3 ]|[ 2B, 2B ]|[ b^-1a, b^-2, a, a ]
5.8-3.1.2.2.1.46|5.8-3.1.2.2.1|[ 3, 3 ]|[ 2B, 2B ]|[ b^-1a, b^-2a, a, b^-2a ]
5.8-3.1.2.2.1.47|5.8-3.1.2.2.1|[ 3, 3 ]|[ 2B, 2B ]|[ b^-1a, b^-1, a, b^-2a ]
5.8-3.1.2.2.1.48|5.8-3.1.2.2.1|[ 3, 3 ]|[ 2B, 2B ]|[ b^-1a, b^-1a, a, a ]
5.8-3.1.2.2.2.1|5.8-3.1.2.2.2|[ 4, 4 ]|[ 2C, 2C ]|[ Id(G), a, b^-1a, b^-1a ]
5.8-3.1.2.2.2.2|5.8-3.1.2.2.2|[ 4, 4 ]|[ 2C, 2C ]|[ Id(G), b, b^-1a, b^-1a ]
5.8-3.1.2.2.2.3|5.8-3.1.2.2.2|[ 4, 4 ]|[ 2C, 2C ]|[ Id(G), b^-2a, b^-1a, b^-1a ]
5.8-3.1.2.2.2.4|5.8-3.1.2.2.2|[ 4, 4 ]|[ 2C, 2C ]|[ Id(G), b^-1, b^-1a, b^-1a ]
5.8-3.1.2.2.2.5|5.8-3.1.2.2.2|[ 4, 4 ]|[ 2C, 2C ]|[ a, Id(G), b^-1a, b^-1a ]
5.8-3.1.2.2.2.6|5.8-3.1.2.2.2|[ 4, 4 ]|[ 2C, 2C ]|[ a, a, b^-1a, b^-1a ]
5.8-3.1.2.2.2.7|5.8-3.1.2.2.2|[ 4, 4 ]|[ 2C, 2C ]|[ a, b, b^-1a, ba ]
5.8-3.1.2.2.2.8|5.8-3.1.2.2.2|[ 4, 4 ]|[ 2C, 2C ]|[ a, ba, b^-1a, ba ]
5.8-3.1.2.2.2.9|5.8-3.1.2.2.2|[ 4, 4 ]|[ 2C, 2C ]|[ a, b^-2, b^-1a, b^-1a ]
5.8-3.1.2.2.2.10|5.8-3.1.2.2.2|[ 4, 4 ]|[ 2C, 2C ]|[ a, b^-2a, b^-1a, b^-1a ]
5.8-3.1.2.2.2.11|5.8-3.1.2.2.2|[ 4, 4 ]|[ 2C, 2C ]|[ a, b^-1, b^-1a, ba ]
5.8-3.1.2.2.2.12|5.8-3.1.2.2.2|[ 4, 4 ]|[ 2C, 2C ]|[ a, b^-1a, b^-1a, ba ]
5.8-3.1.2.2.2.13|5.8-3.1.2.2.2|[ 4, 4 ]|[ 2C, 2C ]|[ b, Id(G), b^-1a, b^-1a ]
5.8-3.1.2.2.2.14|5.8-3.1.2.2.2|[ 4, 4 ]|[ 2C, 2C ]|[ b, a, b^-1a, ba ]
5.8-3.1.2.2.2.15|5.8-3.1.2.2.2|[ 4, 4 ]|[ 2C, 2C ]|[ b, b, b^-1a, b^-1a ]
5.8-3.1.2.2.2.16|5.8-3.1.2.2.2|[ 4, 4 ]|[ 2C, 2C ]|[ b, ba, b^-1a, ba ]
5.8-3.1.2.2.2.17|5.8-3.1.2.2.2|[ 4, 4 ]|[ 2C, 2C ]|[ b, b^-2, b^-1a, b^-1a ]
5.8-3.1.2.2.2.18|5.8-3.1.2.2.2|[ 4, 4 ]|[ 2C, 2C ]|[ b, b^-2a, b^-1a, ba ]
5.8-3.1.2.2.2.19|5.8-3.1.2.2.2|[ 4, 4 ]|[ 2C, 2C ]|[ b, b^-1, b^-1a, b^-1a ]
5.8-3.1.2.2.2.20|5.8-3.1.2.2.2|[ 4, 4 ]|[ 2C, 2C ]|[ b, b^-1a, b^-1a, ba ]
5.8-3.1.2.2.2.21|5.8-3.1.2.2.2|[ 4, 4 ]|[ 2C, 2C ]|[ ba, a, b^-1a, ba ]
5.8-3.1.2.2.2.22|5.8-3.1.2.2.2|[ 4, 4 ]|[ 2C, 2C ]|[ ba, b, b^-1a, ba ]
5.8-3.1.2.2.2.23|5.8-3.1.2.2.2|[ 4, 4 ]|[ 2C, 2C ]|[ ba, b^-2a, b^-1a, ba ]
5.8-3.1.2.2.2.24|5.8-3.1.2.2.2|[ 4, 4 ]|[ 2C, 2C ]|[ ba, b^-1, b^-1a, ba ]
5.8-3.1.2.2.2.25|5.8-3.1.2.2.2|[ 4, 4 ]|[ 2C, 2C ]|[ b^-2, a, b^-1a, b^-1a ]
5.8-3.1.2.2.2.26|5.8-3.1.2.2.2|[ 4, 4 ]|[ 2C, 2C ]|[ b^-2, b, b^-1a, b^-1a ]
5.8-3.1.2.2.2.27|5.8-3.1.2.2.2|[ 4, 4 ]|[ 2C, 2C ]|[ b^-2, b^-2a, b^-1a, b^-1a ]
5.8-3.1.2.2.2.28|5.8-3.1.2.2.2|[ 4, 4 ]|[ 2C, 2C ]|[ b^-2, b^-1, b^-1a, b^-1a ]
5.8-3.1.2.2.2.29|5.8-3.1.2.2.2|[ 4, 4 ]|[ 2C, 2C ]|[ b^-2a, Id(G), b^-1a, b^-1a ]
5.8-3.1.2.2.2.30|5.8-3.1.2.2.2|[ 4, 4 ]|[ 2C, 2C ]|[ b^-2a, a, b^-1a, b^-1a ]
5.8-3.1.2.2.2.31|5.8-3.1.2.2.2|[ 4, 4 ]|[ 2C, 2C ]|[ b^-2a, b, b^-1a, ba ]
5.8-3.1.2.2.2.32|5.8-3.1.2.2.2|[ 4, 4 ]|[ 2C, 2C ]|[ b^-2a, ba, b^-1a, ba ]
5.8-3.1.2.2.2.33|5.8-3.1.2.2.2|[ 4, 4 ]|[ 2C, 2C ]|[ b^-2a, b^-2, b^-1a, b^-1a ]
5.8-3.1.2.2.2.34|5.8-3.1.2.2.2|[ 4, 4 ]|[ 2C, 2C ]|[ b^-2a, b^-2a, b^-1a, b^-1a ]
5.8-3.1.2.2.2.35|5.8-3.1.2.2.2|[ 4, 4 ]|[ 2C, 2C ]|[ b^-2a, b^-1, b^-1a, ba ]
5.8-3.1.2.2.2.36|5.8-3.1.2.2.2|[ 4, 4 ]|[ 2C, 2C ]|[ b^-2a, b^-1a, b^-1a, ba ]
5.8-3.1.2.2.2.37|5.8-3.1.2.2.2|[ 4, 4 ]|[ 2C, 2C ]|[ b^-1, Id(G), b^-1a, b^-1a ]
5.8-3.1.2.2.2.38|5.8-3.1.2.2.2|[ 4, 4 ]|[ 2C, 2C ]|[ b^-1, a, b^-1a, ba ]
5.8-3.1.2.2.2.39|5.8-3.1.2.2.2|[ 4, 4 ]|[ 2C, 2C ]|[ b^-1, b, b^-1a, b^-1a ]
5.8-3.1.2.2.2.40|5.8-3.1.2.2.2|[ 4, 4 ]|[ 2C, 2C ]|[ b^-1, ba, b^-1a, ba ]
5.8-3.1.2.2.2.41|5.8-3.1.2.2.2|[ 4, 4 ]|[ 2C, 2C ]|[ b^-1, b^-2, b^-1a, b^-1a ]
5.8-3.1.2.2.2.42|5.8-3.1.2.2.2|[ 4, 4 ]|[ 2C, 2C ]|[ b^-1, b^-2a, b^-1a, ba ]
5.8-3.1.2.2.2.43|5.8-3.1.2.2.2|[ 4, 4 ]|[ 2C, 2C ]|[ b^-1, b^-1, b^-1a, b^-1a ]
5.8-3.1.2.2.2.44|5.8-3.1.2.2.2|[ 4, 4 ]|[ 2C, 2C ]|[ b^-1, b^-1a, b^-1a, ba ]
5.8-3.1.2.2.2.45|5.8-3.1.2.2.2|[ 4, 4 ]|[ 2C, 2C ]|[ b^-1a, a, b^-1a, ba ]
5.8-3.1.2.2.2.46|5.8-3.1.2.2.2|[ 4, 4 ]|[ 2C, 2C ]|[ b^-1a, b, b^-1a, ba ]
5.8-3.1.2.2.2.47|5.8-3.1.2.2.2|[ 4, 4 ]|[ 2C, 2C ]|[ b^-1a, b^-2a, b^-1a, ba ]
5.8-3.1.2.2.2.48|5.8-3.1.2.2.2|[ 4, 4 ]|[ 2C, 2C ]|[ b^-1a, b^-1, b^-1a, ba ]
5.8-5.1.2.2.1.1|5.8-5.1.2.2.1|[ 6, 6 ]|[ 2A, 2A ]|[ a, b, ca, ca ]
5.8-5.1.2.2.1.2|5.8-5.1.2.2.1|[ 6, 6 ]|[ 2A, 2A ]|[ a, ba, ca, ca ]
5.8-5.1.2.2.1.3|5.8-5.1.2.2.1|[ 6, 6 ]|[ 2A, 2A ]|[ a, cb, ca, ca ]
5.8-5.1.2.2.1.4|5.8-5.1.2.2.1|[ 6, 6 ]|[ 2A, 2A ]|[ a, cba, ca, ca ]
5.8-5.1.2.2.1.5|5.8-5.1.2.2.1|[ 6, 6 ]|[ 2A, 2A ]|[ b, a, ca, ca ]
5.8-5.1.2.2.1.6|5.8-5.1.2.2.1|[ 6, 6 ]|[ 2A, 2A ]|[ b, ba, ca, ca ]
5.8-5.1.2.2.1.7|5.8-5.1.2.2.1|[ 6, 6 ]|[ 2A, 2A ]|[ b, c, ca, ca ]
5.8-5.1.2.2.1.8|5.8-5.1.2.2.1|[ 6, 6 ]|[ 2A, 2A ]|[ b, cb, ca, ca ]
5.8-5.1.2.2.1.9|5.8-5.1.2.2.1|[ 6, 6 ]|[ 2A, 2A ]|[ ba, a, ca, ca ]
5.8-5.1.2.2.1.10|5.8-5.1.2.2.1|[ 6, 6 ]|[ 2A, 2A ]|[ ba, b, ca, ca ]
5.8-5.1.2.2.1.11|5.8-5.1.2.2.1|[ 6, 6 ]|[ 2A, 2A ]|[ ba, c, ca, ca ]
5.8-5.1.2.2.1.12|5.8-5.1.2.2.1|[ 6, 6 ]|[ 2A, 2A ]|[ ba, cba, ca, ca ]
5.8-5.1.2.2.1.13|5.8-5.1.2.2.1|[ 6, 6 ]|[ 2A, 2A ]|[ c, b, ca, ca ]
5.8-5.1.2.2.1.14|5.8-5.1.2.2.1|[ 6, 6 ]|[ 2A, 2A ]|[ c, ba, ca, ca ]
5.8-5.1.2.2.1.15|5.8-5.1.2.2.1|[ 6, 6 ]|[ 2A, 2A ]|[ c, cb, ca, ca ]
5.8-5.1.2.2.1.16|5.8-5.1.2.2.1|[ 6, 6 ]|[ 2A, 2A ]|[ c, cba, ca, ca ]
5.8-5.1.2.2.1.17|5.8-5.1.2.2.1|[ 6, 6 ]|[ 2A, 2A ]|[ cb, a, ca, ca ]
5.8-5.1.2.2.1.18|5.8-5.1.2.2.1|[ 6, 6 ]|[ 2A, 2A ]|[ cb, b, ca, ca ]
5.8-5.1.2.2.1.19|5.8-5.1.2.2.1|[ 6, 6 ]|[ 2A, 2A ]|[ cb, c, ca, ca ]
5.8-5.1.2.2.1.20|5.8-5.1.2.2.1|[ 6, 6 ]|[ 2A, 2A ]|[ cb, cba, ca, ca ]
5.8-5.1.2.2.1.21|5.8-5.1.2.2.1|[ 6, 6 ]|[ 2A, 2A ]|[ cba, a, ca, ca ]
5.8-5.1.2.2.1.22|5.8-5.1.2.2.1|[ 6, 6 ]|[ 2A, 2A ]|[ cba, ba, ca, ca ]
5.8-5.1.2.2.1.23|5.8-5.1.2.2.1|[ 6, 6 ]|[ 2A, 2A ]|[ cba, c, ca, ca ]
5.8-5.1.2.2.1.24|5.8-5.1.2.2.1|[ 6, 6 ]|[ 2A, 2A ]|[ cba, cb, ca, ca ]
5.8-5.1.2.2.2.1|5.8-5.1.2.2.2|[ 7, 7 ]|[ 2B, 2B ]|[ a, c, ba, ba ]
5.8-5.1.2.2.2.2|5.8-5.1.2.2.2|[ 7, 7 ]|[ 2B, 2B ]|[ a, ca, ba, ba ]
5.8-5.1.2.2.2.3|5.8-5.1.2.2.2|[ 7, 7 ]|[ 2B, 2B ]|[ a, cb, ba, ba ]
5.8-5.1.2.2.2.4|5.8-5.1.2.2.2|[ 7, 7 ]|[ 2B, 2B ]|[ a, cba, ba, ba ]
5.8-5.1.2.2.2.5|5.8-5.1.2.2.2|[ 7, 7 ]|[ 2B, 2B ]|[ b, c, ba, ba ]
5.8-5.1.2.2.2.6|5.8-5.1.2.2.2|[ 7, 7 ]|[ 2B, 2B ]|[ b, ca, ba, ba ]
5.8-5.1.2.2.2.7|5.8-5.1.2.2.2|[ 7, 7 ]|[ 2B, 2B ]|[ b, cb, ba, ba ]
5.8-5.1.2.2.2.8|5.8-5.1.2.2.2|[ 7, 7 ]|[ 2B, 2B ]|[ b, cba, ba, ba ]
5.8-5.1.2.2.2.9|5.8-5.1.2.2.2|[ 7, 7 ]|[ 2B, 2B ]|[ c, a, ba, ba ]
5.8-5.1.2.2.2.10|5.8-5.1.2.2.2|[ 7, 7 ]|[ 2B, 2B ]|[ c, b, ba, ba ]
5.8-5.1.2.2.2.11|5.8-5.1.2.2.2|[ 7, 7 ]|[ 2B, 2B ]|[ c, ca, ba, ba ]
5.8-5.1.2.2.2.12|5.8-5.1.2.2.2|[ 7, 7 ]|[ 2B, 2B ]|[ c, cb, ba, ba ]
5.8-5.1.2.2.2.13|5.8-5.1.2.2.2|[ 7, 7 ]|[ 2B, 2B ]|[ ca, a, ba, ba ]
5.8-5.1.2.2.2.14|5.8-5.1.2.2.2|[ 7, 7 ]|[ 2B, 2B ]|[ ca, b, ba, ba ]
5.8-5.1.2.2.2.15|5.8-5.1.2.2.2|[ 7, 7 ]|[ 2B, 2B ]|[ ca, c, ba, ba ]
5.8-5.1.2.2.2.16|5.8-5.1.2.2.2|[ 7, 7 ]|[ 2B, 2B ]|[ ca, cba, ba, ba ]
5.8-5.1.2.2.2.17|5.8-5.1.2.2.2|[ 7, 7 ]|[ 2B, 2B ]|[ cb, a, ba, ba ]
5.8-5.1.2.2.2.18|5.8-5.1.2.2.2|[ 7, 7 ]|[ 2B, 2B ]|[ cb, b, ba, ba ]
5.8-5.1.2.2.2.19|5.8-5.1.2.2.2|[ 7, 7 ]|[ 2B, 2B ]|[ cb, c, ba, ba ]
5.8-5.1.2.2.2.20|5.8-5.1.2.2.2|[ 7, 7 ]|[ 2B, 2B ]|[ cb, cba, ba, ba ]
5.8-5.1.2.2.2.21|5.8-5.1.2.2.2|[ 7, 7 ]|[ 2B, 2B ]|[ cba, a, ba, ba ]
5.8-5.1.2.2.2.22|5.8-5.1.2.2.2|[ 7, 7 ]|[ 2B, 2B ]|[ cba, b, ba, ba ]
5.8-5.1.2.2.2.23|5.8-5.1.2.2.2|[ 7, 7 ]|[ 2B, 2B ]|[ cba, ca, ba, ba ]
5.8-5.1.2.2.2.24|5.8-5.1.2.2.2|[ 7, 7 ]|[ 2B, 2B ]|[ cba, cb, ba, ba ]
5.8-5.1.2.2.3.1|5.8-5.1.2.2.3|[ 4, 4 ]|[ 2C, 2C ]|[ a, b, cb, cb ]
5.8-5.1.2.2.3.2|5.8-5.1.2.2.3|[ 4, 4 ]|[ 2C, 2C ]|[ a, ba, cb, cb ]
5.8-5.1.2.2.3.3|5.8-5.1.2.2.3|[ 4, 4 ]|[ 2C, 2C ]|[ a, c, cb, cb ]
5.8-5.1.2.2.3.4|5.8-5.1.2.2.3|[ 4, 4 ]|[ 2C, 2C ]|[ a, ca, cb, cb ]
5.8-5.1.2.2.3.5|5.8-5.1.2.2.3|[ 4, 4 ]|[ 2C, 2C ]|[ b, a, cb, cb ]
5.8-5.1.2.2.3.6|5.8-5.1.2.2.3|[ 4, 4 ]|[ 2C, 2C ]|[ b, ba, cb, cb ]
5.8-5.1.2.2.3.7|5.8-5.1.2.2.3|[ 4, 4 ]|[ 2C, 2C ]|[ b, ca, cb, cb ]
5.8-5.1.2.2.3.8|5.8-5.1.2.2.3|[ 4, 4 ]|[ 2C, 2C ]|[ b, cba, cb, cb ]
5.8-5.1.2.2.3.9|5.8-5.1.2.2.3|[ 4, 4 ]|[ 2C, 2C ]|[ ba, a, cb, cb ]
5.8-5.1.2.2.3.10|5.8-5.1.2.2.3|[ 4, 4 ]|[ 2C, 2C ]|[ ba, b, cb, cb ]
5.8-5.1.2.2.3.11|5.8-5.1.2.2.3|[ 4, 4 ]|[ 2C, 2C ]|[ ba, c, cb, cb ]
5.8-5.1.2.2.3.12|5.8-5.1.2.2.3|[ 4, 4 ]|[ 2C, 2C ]|[ ba, cba, cb, cb ]
5.8-5.1.2.2.3.13|5.8-5.1.2.2.3|[ 4, 4 ]|[ 2C, 2C ]|[ c, a, cb, cb ]
5.8-5.1.2.2.3.14|5.8-5.1.2.2.3|[ 4, 4 ]|[ 2C, 2C ]|[ c, ba, cb, cb ]
5.8-5.1.2.2.3.15|5.8-5.1.2.2.3|[ 4, 4 ]|[ 2C, 2C ]|[ c, ca, cb, cb ]
5.8-5.1.2.2.3.16|5.8-5.1.2.2.3|[ 4, 4 ]|[ 2C, 2C ]|[ c, cba, cb, cb ]
5.8-5.1.2.2.3.17|5.8-5.1.2.2.3|[ 4, 4 ]|[ 2C, 2C ]|[ ca, a, cb, cb ]
5.8-5.1.2.2.3.18|5.8-5.1.2.2.3|[ 4, 4 ]|[ 2C, 2C ]|[ ca, b, cb, cb ]
5.8-5.1.2.2.3.19|5.8-5.1.2.2.3|[ 4, 4 ]|[ 2C, 2C ]|[ ca, c, cb, cb ]
5.8-5.1.2.2.3.20|5.8-5.1.2.2.3|[ 4, 4 ]|[ 2C, 2C ]|[ ca, cba, cb, cb ]
5.8-5.1.2.2.3.21|5.8-5.1.2.2.3|[ 4, 4 ]|[ 2C, 2C ]|[ cba, b, cb, cb ]
5.8-5.1.2.2.3.22|5.8-5.1.2.2.3|[ 4, 4 ]|[ 2C, 2C ]|[ cba, ba, cb, cb ]
5.8-5.1.2.2.3.23|5.8-5.1.2.2.3|[ 4, 4 ]|[ 2C, 2C ]|[ cba, c, cb, cb ]
5.8-5.1.2.2.3.24|5.8-5.1.2.2.3|[ 4, 4 ]|[ 2C, 2C ]|[ cba, ca, cb, cb ]
5.8-5.1.2.2.4.1|5.8-5.1.2.2.4|[ 3, 3 ]|[ 2D, 2D ]|[ a, c, b, b ]
5.8-5.1.2.2.4.2|5.8-5.1.2.2.4|[ 3, 3 ]|[ 2D, 2D ]|[ a, ca, b, b ]
5.8-5.1.2.2.4.3|5.8-5.1.2.2.4|[ 3, 3 ]|[ 2D, 2D ]|[ a, cb, b, b ]
5.8-5.1.2.2.4.4|5.8-5.1.2.2.4|[ 3, 3 ]|[ 2D, 2D ]|[ a, cba, b, b ]
5.8-5.1.2.2.4.5|5.8-5.1.2.2.4|[ 3, 3 ]|[ 2D, 2D ]|[ ba, c, b, b ]
5.8-5.1.2.2.4.6|5.8-5.1.2.2.4|[ 3, 3 ]|[ 2D, 2D ]|[ ba, ca, b, b ]
5.8-5.1.2.2.4.7|5.8-5.1.2.2.4|[ 3, 3 ]|[ 2D, 2D ]|[ ba, cb, b, b ]
5.8-5.1.2.2.4.8|5.8-5.1.2.2.4|[ 3, 3 ]|[ 2D, 2D ]|[ ba, cba, b, b ]
5.8-5.1.2.2.4.9|5.8-5.1.2.2.4|[ 3, 3 ]|[ 2D, 2D ]|[ c, a, b, b ]
5.8-5.1.2.2.4.10|5.8-5.1.2.2.4|[ 3, 3 ]|[ 2D, 2D ]|[ c, ba, b, b ]
5.8-5.1.2.2.4.11|5.8-5.1.2.2.4|[ 3, 3 ]|[ 2D, 2D ]|[ c, ca, b, b ]
5.8-5.1.2.2.4.12|5.8-5.1.2.2.4|[ 3, 3 ]|[ 2D, 2D ]|[ c, cba, b, b ]
5.8-5.1.2.2.4.13|5.8-5.1.2.2.4|[ 3, 3 ]|[ 2D, 2D ]|[ ca, a, b, b ]
5.8-5.1.2.2.4.14|5.8-5.1.2.2.4|[ 3, 3 ]|[ 2D, 2D ]|[ ca, ba, b, b ]
5.8-5.1.2.2.4.15|5.8-5.1.2.2.4|[ 3, 3 ]|[ 2D, 2D ]|[ ca, c, b, b ]
5.8-5.1.2.2.4.16|5.8-5.1.2.2.4|[ 3, 3 ]|[ 2D, 2D ]|[ ca, cb, b, b ]
5.8-5.1.2.2.4.17|5.8-5.1.2.2.4|[ 3, 3 ]|[ 2D, 2D ]|[ cb, a, b, b ]
5.8-5.1.2.2.4.18|5.8-5.1.2.2.4|[ 3, 3 ]|[ 2D, 2D ]|[ cb, ba, b, b ]
5.8-5.1.2.2.4.19|5.8-5.1.2.2.4|[ 3, 3 ]|[ 2D, 2D ]|[ cb, ca, b, b ]
5.8-5.1.2.2.4.20|5.8-5.1.2.2.4|[ 3, 3 ]|[ 2D, 2D ]|[ cb, cba, b, b ]
5.8-5.1.2.2.4.21|5.8-5.1.2.2.4|[ 3, 3 ]|[ 2D, 2D ]|[ cba, a, b, b ]
5.8-5.1.2.2.4.22|5.8-5.1.2.2.4|[ 3, 3 ]|[ 2D, 2D ]|[ cba, ba, b, b ]
5.8-5.1.2.2.4.23|5.8-5.1.2.2.4|[ 3, 3 ]|[ 2D, 2D ]|[ cba, c, b, b ]
5.8-5.1.2.2.4.24|5.8-5.1.2.2.4|[ 3, 3 ]|[ 2D, 2D ]|[ cba, cb, b, b ]
5.8-5.1.2.2.5.1|5.8-5.1.2.2.5|[ 5, 5 ]|[ 2E, 2E ]|[ b, c, a, a ]
5.8-5.1.2.2.5.2|5.8-5.1.2.2.5|[ 5, 5 ]|[ 2E, 2E ]|[ b, ca, a, a ]
5.8-5.1.2.2.5.3|5.8-5.1.2.2.5|[ 5, 5 ]|[ 2E, 2E ]|[ b, cb, a, a ]
5.8-5.1.2.2.5.4|5.8-5.1.2.2.5|[ 5, 5 ]|[ 2E, 2E ]|[ b, cba, a, a ]
5.8-5.1.2.2.5.5|5.8-5.1.2.2.5|[ 5, 5 ]|[ 2E, 2E ]|[ ba, c, a, a ]
5.8-5.1.2.2.5.6|5.8-5.1.2.2.5|[ 5, 5 ]|[ 2E, 2E ]|[ ba, ca, a, a ]
5.8-5.1.2.2.5.7|5.8-5.1.2.2.5|[ 5, 5 ]|[ 2E, 2E ]|[ ba, cb, a, a ]
5.8-5.1.2.2.5.8|5.8-5.1.2.2.5|[ 5, 5 ]|[ 2E, 2E ]|[ ba, cba, a, a ]
5.8-5.1.2.2.5.9|5.8-5.1.2.2.5|[ 5, 5 ]|[ 2E, 2E ]|[ c, b, a, a ]
5.8-5.1.2.2.5.10|5.8-5.1.2.2.5|[ 5, 5 ]|[ 2E, 2E ]|[ c, ba, a, a ]
5.8-5.1.2.2.5.11|5.8-5.1.2.2.5|[ 5, 5 ]|[ 2E, 2E ]|[ c, cb, a, a ]
5.8-5.1.2.2.5.12|5.8-5.1.2.2.5|[ 5, 5 ]|[ 2E, 2E ]|[ c, cba, a, a ]
5.8-5.1.2.2.5.13|5.8-5.1.2.2.5|[ 5, 5 ]|[ 2E, 2E ]|[ ca, b, a, a ]
5.8-5.1.2.2.5.14|5.8-5.1.2.2.5|[ 5, 5 ]|[ 2E, 2E ]|[ ca, ba, a, a ]
5.8-5.1.2.2.5.15|5.8-5.1.2.2.5|[ 5, 5 ]|[ 2E, 2E ]|[ ca, cb, a, a ]
5.8-5.1.2.2.5.16|5.8-5.1.2.2.5|[ 5, 5 ]|[ 2E, 2E ]|[ ca, cba, a, a ]
5.8-5.1.2.2.5.17|5.8-5.1.2.2.5|[ 5, 5 ]|[ 2E, 2E ]|[ cb, b, a, a ]
5.8-5.1.2.2.5.18|5.8-5.1.2.2.5|[ 5, 5 ]|[ 2E, 2E ]|[ cb, ba, a, a ]
5.8-5.1.2.2.5.19|5.8-5.1.2.2.5|[ 5, 5 ]|[ 2E, 2E ]|[ cb, c, a, a ]
5.8-5.1.2.2.5.20|5.8-5.1.2.2.5|[ 5, 5 ]|[ 2E, 2E ]|[ cb, ca, a, a ]
5.8-5.1.2.2.5.21|5.8-5.1.2.2.5|[ 5, 5 ]|[ 2E, 2E ]|[ cba, b, a, a ]
5.8-5.1.2.2.5.22|5.8-5.1.2.2.5|[ 5, 5 ]|[ 2E, 2E ]|[ cba, ba, a, a ]
5.8-5.1.2.2.5.23|5.8-5.1.2.2.5|[ 5, 5 ]|[ 2E, 2E ]|[ cba, c, a, a ]
5.8-5.1.2.2.5.24|5.8-5.1.2.2.5|[ 5, 5 ]|[ 2E, 2E ]|[ cba, ca, a, a ]
